First Name,Last Name,Headline,Location,Company,Title,LinkedIn URL
Aditya,Rajgarhia,Making life easy for talent acquisition teams using AI,"New Delhi, Delhi, India",Instahyre,Founder and CEO,https://www.linkedin.com/in/adityar7
Prashant,Balsaraf,Co-Founder & Director | DigiHelic,"Dubai, United Arab Emirates", DigiHelic Solutions Pvt. Ltd.,Co-Founder & Director,https://www.linkedin.com/in/prashant-balsaraf-a1133a2
Sumit,Sharma,Founder & Director at Gems Essence Infotech Pvt | IT Recruitment | \nSr. Ruby on Rails Dev. | Automate your business with Gems Essence Infotech,"Indore, Madhya Pradesh, India",Gems Essence Infotech Pvt Ltd,Sr. Web Developer,https://www.linkedin.com/in/forever-sumit-sharma
Oliver,Jones,Hiring Game Developers!,"Bengaluru, Karnataka, India",Bombay Play,Co-Founder - CEO,https://www.linkedin.com/in/oliverjones1
Neha,Singh,Building with AI | Co-Founder | IIT Roorkee,"Pune Division, Maharashtra, India",TrustHq,Co-Founder,https://www.linkedin.com/in/neha-singh-in
Arpan,Desai,"Co-Founder & CEO @ Fintegration (FinTech, LegalTech). Advisor @ SportsFirst",United States,SportsFirst,Co-Founder,https://www.linkedin.com/in/arpan-desai-mobilefirst
Nilesh,Kumar ,Co-Founder @ Vocallabs AI | Entrepreneur | Building Scalable AI Agents | 20+ Yrs Solving Enterprise Comm Challenges | Ex- Phonology | Processed 1 Billion + Business Calls | Shipping AI agents that Work 🚀,India,Vocallabs AI,Co-Founder,https://www.linkedin.com/in/nileshvocallabs
Amanpreet,Singh,5 Startups. 1 Obsession — Reinvent the Ordinary | Founder @ F13 Technologies | Consulting Partner AWS,"New Delhi, Delhi, India",F13 Technologies,Founder,https://www.linkedin.com/in/aps4995
Peeyush,Goyal,Co-Founder at Salarybox (YC S21 | Hiring across Product & Tech),"Delhi, India",SalaryBox,Co-Founder,https://www.linkedin.com/in/peeyushgoyal1991
Subhakanta,Mishra,"COO, Global Pega Business Unit, Credera | Co-Founder & COO, Areteans",Greater Hyderabad Area,Areteans,Co Founder & Head of Business Development & Client Services,https://www.linkedin.com/in/subhakantamishra
Gaurav,C.,Co-Founder & CTO @ Techdome | Crafting and scaling next-gen SaaS products that YOU would use within a year 🚀,"Indore, Madhya Pradesh, India",Techdome,Co-Founder and Chief Technology Officer,https://www.linkedin.com/in/gauravc12
Nithyananda,Nayak,Founder Chairman | CEO |  Agentic AI | RPA | Digital Transformation | Analytics | QA |,"Bangalore Urban district, India",Technodysis,Founder and Chairman,https://www.linkedin.com/in/nithyananda-nayak-9742551b6
Vijay,Chowdhary,Co-Founder @ Destm Technologies | AI-Native Commerce Engineering | 100+ engineers,"Sahibzada Ajit Singh Nagar, Punjab, India",Destm Technologies,Co-Founder,https://www.linkedin.com/in/vjaychowdhary
Ritesh,Dembani,"AI Consultant | Enabling Fintech, Wellness, Mental Health Coaches, Healthcare Professionals and Startup Founders to Build their Winning Digital Strategies | IIM Indore Alumnus","Drammen, Viken, Norway",AveryBit,Founder,https://www.linkedin.com/in/riteshdembani
Dushyant,Yadav,Founder & CEO @ ZUCOL Solutions | Building Scalable SaaS Platforms for SMEs & Enterprises | ComplianceTech • HRTech • EventTech • EdTech | Startup Mentor | Angel Investor,"Gurgaon, Haryana, India",Zucol Solutions,Founder and CEO,https://www.linkedin.com/in/ceodushyant
Sachin,Biluthalu Papanna,Founder and CEO at CoffeeWeb,"Bengaluru, Karnataka, India",CoffeeWeb.com,Founder & CEO,https://www.linkedin.com/in/sachin-biluthalu-papanna-a04530103
Parth,Rajani,"Founder @ Equitysoft | AI-Driven Tech Partner | Empowering Innovation with AI, Transforming Ideas into Smart Mobile Apps, Websites & Custom Software","Ahmedabad, Gujarat, India",Equitysoft Technologies Pvt. Ltd,Founder & CEO,https://www.linkedin.com/in/parth-rajani
Parag,Sharma,"Passionate about fintech user experience, data and technology.",Raleigh-Durham-Chapel Hill Area,Mantra Labs,Founder,https://www.linkedin.com/in/paragsharma
Shawez,Shaikh,Entrepreneur & Business Leader | SAP Staffing & Workforce Solutions | Influencer | Visa Consultant | Empowering Businesses & Professionals Globally,"Bengaluru, Karnataka, India",MAVEN CLUSTER ™,Founder & CEO,https://www.linkedin.com/in/shawezshaikh
Sushanth,Shyale,Founder & CEO of Digi9 | Founder at VoizPanda | Civil Services Aspirant | Techpreneur,"Bengaluru, Karnataka, India",Digi9,Founder & Managing Director,https://www.linkedin.com/in/sushanth-shyale-564566200
Sharan ,Shyale,Co-Founder at DIGI9 Reach Info Systems Private Limited | Entrepreneur by Profession | Co-Founder & CTO at Voizpanda | Cricketer by Passion,"Bengaluru, Karnataka, India",VoizPanda,Chief Technology Officer,https://www.linkedin.com/in/sharan-shyale-967135245
Akshay,Saini 🚀,Teacher | YouTuber (2.1M+),"Dehradun, Uttarakhand, India",NamasteDev.com,Founder,https://www.linkedin.com/in/akshaymarch7
Ashish,Modi,"Founder & Operator | Growth, Conversion & Systems | Ex-KPMG | BIT Mesra","Bengaluru, Karnataka, India",DevTown,Co-Founder,https://www.linkedin.com/in/ashishmodi2081
Shruti,Joshi,Co-Founder & Director | DigiHelic,"Pune Division, Maharashtra, India",DigiHelic Solutions Pvt. Ltd.,Co-Founder & Director,https://www.linkedin.com/in/shruti-joshi-47079b11a
Manish,Agarwal,"Forbes 30 Under 30 | Co-Founder, PrepInsta (acquired by Adda247) | Building India’s Career-Readiness Ecosystem","Bengaluru, Karnataka, India",PrepInsta,Co-Founder,https://www.linkedin.com/in/manishagarwal345
Piyush,Mishra,"Co-Founder & Head of Technology, AI & Operations @ DevsLane | Leading AI-Driven Software Solutions","New Delhi, Delhi, India",DevsLane,"Co-Founder & Head of Technology, AI & Operations",https://www.linkedin.com/in/piyushkantm
Anirban,Majumdar,Making UrbanPiper a success!,"Bengaluru, Karnataka, India",UrbanPiper,Co-founder // co-CEO,https://www.linkedin.com/in/anirvan--majumdar
Mahesh,Raju,Building the Future of Recruiting with AI | CTO & Co-Founder at Hyreo,"Thiruvananthapuram, Kerala, India",Hyreo,Co-Founder,https://www.linkedin.com/in/maheshraju81
Ankur,Sharma,"Learner, Builder I CTO at HealthOrbit AI.",India,Anviam Solutions Pvt. Ltd.,Director | Co-Founder,https://www.linkedin.com/in/ankur-sharma-567b4a107
Emilien,Coquard,"CEO, Co-Founder at The Scalers","Bengaluru, Karnataka, India",The Scalers,"CEO, Co-Founder",https://www.linkedin.com/in/emiliencoquard
Srikanth,br,Managing Director at Zersys Technologies Private Limited,"Bengaluru, Karnataka, India",Zersys Technologies Private Limited,Founder,https://www.linkedin.com/in/gumireddy
SRIRAMA,U L,Co Founder and COO,"Bengaluru, Karnataka, India",POWER TREE,Founder & Managing Partner,https://www.linkedin.com/in/srirama-u-l-55b97711
Ravishankar,Munukutla,Co Founder at CognoLogix. ,"Pune Division, Maharashtra, India",Cognologix Technologies,Co Founder,https://www.linkedin.com/in/ravishankar-munukutla
Nagesh,Prabhu,Vice President - Enterprise Solutions | Building - Justinterview AI |  Helping Companies build Scalable Tech Teams | Founding Team Member - Sparrow API Tool,"Bengaluru, Karnataka, India",Techdome,Founding Team Member,https://www.linkedin.com/in/nageshprabhug2410
Ankit,Khatri,"Founder and CEO, CodeMyMobile | Ex-ISRO Space Scientist  🚀🚀   Building for Startup Founders | Product First Engineering Leadership | Building Top 1% Founding Tech Teams for Startups.","Delhi, India",CodeMyMobile,Co-Founder and CEO,https://www.linkedin.com/in/ankitkhatri
Nishant,Shah,"Helping sports founders to build growth ready, intelligent & winning products | AI & Technology Growth Partner for Sports Builders","San Francisco, California, United States",CultureX,Advisor,https://www.linkedin.com/in/nishantpshah
Venkata Siva,Gonugunta,Founder and Managing Director @ mybizz ERP & Sathvar | Building autonomous enterprise management system | Sathvar | Auto Doc Signer | Auto Capture| AI | Robotics | MES,"Hyderabad, Telangana, India",mybizz ERP Autonomous Enterprise Management Infrastructure,Founder and Managing Director,https://www.linkedin.com/in/siva-gv-mybizz
Ankush,Oberoi,Co-Founder at LearnApp | 15+ Years in Video Production & Graphic Design | Making Financial Education Accessible & Fun for Everyone,"Delhi, India",LearnApp,Co-Founder,https://www.linkedin.com/in/ankush-oberoi-605b2733
Sandip,Kachhadiya,Building iGaming OS | Driving Business Strategy and Leadership | iGaming Software Development  | Yoga Enthusiast 🧘🏻‍♂️,Greater Surat Area,ELaunch Solution Pvt. Ltd.,Founder & CEO,https://www.linkedin.com/in/sandip-kachhadiya
Senthil,Nathan,Founder & Managing Director at Aaludra Technology Solutions,"Coimbatore, Tamil Nadu, India",Aaludra Technology Solutions,Founder & Director,https://www.linkedin.com/in/senthil-nathan-ind
Kamya,Sagar,"Strategy & Execution | Founder’s Office | Brand Storytelling, Content Strategy & Operational Excellence","Hyderabad, Telangana, India",Techdome,Founder's Office,https://www.linkedin.com/in/kamya-sagar-231073279
Vaibhav,Natu,"Co Founder at CognoLogix, Product Implementation, DevOps expert","Pune, Maharashtra, India",CognoLogix Technologies,Co Founder,https://www.linkedin.com/in/vnatu
Dr. SanJayy,"Khandelwal, PhD","Founder Chairman– ZUCOL Solutions, BTHAWK, RakshPlus AI, BTRoomer | Social Entrepreneur | MSME Growth Champion |  Secretary – Parmartham NGO  |  Transforming Business","Gurgaon, Haryana, India",Bell Technology,Director,https://www.linkedin.com/in/dr-sanjayy-khandelwal
Ravi,J.,Founder & CEO at Epicbliss Solutions,"Ahmedabad, Gujarat, India",Epicbliss Solutions,Founder,https://www.linkedin.com/in/ravi-j-03036116
Sharath,Puranik,"Co-Founder & CTO at Stylumia | Building Orbix, demand intelligence for retail buying and planning | Fashion, home, auto & general merchandise | 15+ years in building AI platforms.",Greater Bengaluru Area,Stylumia Intelligence Technology Private Limited,Director - Product & Engineering,https://www.linkedin.com/in/sharath-puranik
Mukesh,Kulhari,Opicle Technologies Pvt Ltd,"Gurgaon, Haryana, India",Opicle Technologies Pvt Ltd,Founder & CEO,https://www.linkedin.com/in/mukesh-kulhari-18084238
Karan,Sood,"Co-Founder & CEO at Brahmaverse.AI | Forbes Select 200 | Ft. on TEDx, CNBCTV18 | IIT Delhi | Mission to Digitally Transform 1 Crore Businesses","Delhi, India",Fastor7 Technology,Co-Founder & CEO,https://www.linkedin.com/in/karan-sood7
Ash,B,Ash | Founder @AleaIT Solutions | Building with AI ⚡ Turning ideas → products → revenue AI workflows | Replit | Claude | Automation Sharing what actually works daily,India,AleaIT Solutions Pvt. Ltd.,Founder,https://www.linkedin.com/in/ashutoshbhatia
Kushagra,Saxena,From MVP to Millions – Your partner in solving high-stakes business challenges through tech.,"Lucknow, Uttar Pradesh, India",DevsLane,Director/Co-Founder,https://www.linkedin.com/in/kushagrasaxenadev
Gaurang,Pujara,Co-Founder at Appitsimple Infotek Pvt. Ltd.,"Surat, Gujarat, India",Appitsimple Infotek Pvt. Ltd.,Co-Founder,https://www.linkedin.com/in/gaurang-pujara-a0255a282
Senguttuvan,G.,Modernization Consultant | Founder @ PearlThoughts,India,PearlThoughts,Founder,https://www.linkedin.com/in/senguttuvang
Sanjeev,Singh,CTO - Global Pega Business Unit at Credera | Co-Founder & CTO at Areteans,"Hyderabad, Telangana, India",Areteans,Co-Founder & Chief Technology Officer,https://www.linkedin.com/in/sanjeevkumarsingh2
Venkat,Ramani,"AI, Data Analytics.  Founder Clustrex Data",Greater Chennai Area,Clustrex Data Private Limited,Founder,https://www.linkedin.com/in/venkat-ramani-0526b1
Sandeep,Patil,Entrepreneur | Technologist | Co-Founder at Sankey Solutions,"Mumbai, Maharashtra, India",Sankey Solutions,Co-Founder and Managing Director,https://www.linkedin.com/in/sandeep-patil-24a202103
Shashank,Singh,Verbalyze  | CEO | Founder | Conversational AI,Mumbai Metropolitan Region,Aiverbalyze Technologies Private Limited,Founder,https://www.linkedin.com/in/shashank-singh23
Abhijeet,Akolekar,"Founder & CEO, C9Lab | Cybersecurity Consultant · Enabling Secure Growth for Digital Businesses.","Indore, Madhya Pradesh, India",C9LAB,Founder & CEO,https://www.linkedin.com/in/abhijeet-akolekar
Ramita,D.,"MVP Development for Wellness & Fintech Startups | Scaling Through AI, Product Strategy & Scalable Systems at AveryBit",United States,AveryBit,Founder's Office Growth,https://www.linkedin.com/in/ramitad
Viivek,Jaiswal,Founder of AppWorks Technologies Pvt Ltd.,"Lucknow, Uttar Pradesh, India",AppWorks Technologies Pvt. Ltd.,Founder,https://www.linkedin.com/in/viivek-jaiswal-32aa5363
Madhav ,Chaturvedi ,Founder @ Pregrad,"Delhi, India",Pregrad,Co-Founder,https://www.linkedin.com/in/madhav-chaturvedi-4995b41b4
Vijay,Chouhan,Co-Founder/Director at Gems Essence Infotech Pvt Ltd,"Indore, Madhya Pradesh, India",GemsEssence Infotech Pvt Ltd,Co-Founder/Director,https://www.linkedin.com/in/vchouhan
Ramkrishan,Patidar,CEO | Visionary Leader in Technology | Transforming the Future of IT Solutions | Helping businesses grow through Innovative Digital Solutions,"Indore, Madhya Pradesh, India",Gems Essence Infotech Pvt Ltd,Co-Founder,https://www.linkedin.com/in/ramkrishan-patidar-43891476
Amandeep,Singh,Technology Expert | Entrepreneur,"Chandigarh, India",Codetribe Solutions Private Limited,CEO & Co-Founder,https://www.linkedin.com/in/amandeep-singh-3a7943a4
Abhishek,Rathore,Founders’ office | Zero1 by Zerodha,"Noida, Uttar Pradesh, India",LearnApp,Business Operations Lead,https://www.linkedin.com/in/abhishek-rathore-025056124
