First Name,Last Name,Headline,Location,Company,Title,LinkedIn URL
Pramod,Mishra,"Founder, MD & CEO @ FactSuite | Entrepreneurship, Business Strategy","Bengaluru, Karnataka, India",FactSuite,"Founder, MD & CEO",https://www.linkedin.com/in/pramod-mishra-02a041196
Jitendra,Rathod,CEO & Co-Founder at Tuvoc ||  Helping Startups & Enterprises Build Scalable AI Products,"Ahmedabad, Gujarat, India",Tuvoc Technologies Pvt Ltd,CEO and Co-Founder,https://www.linkedin.com/in/jitendratuvoc
Mohit,Kohli,CEO - Foresiet | Advisor,India,FORESIET,Founder and CEO,https://www.linkedin.com/in/mohit-kohli-b927414
Sindhu,Bhavaraju,Founders Office at Vymo,"Bengaluru, Karnataka, India",Vymo,Founders Office,https://www.linkedin.com/in/sindhu-bhavaraju-78b16812a
Mohamed,Imran K R,Co-Founder & CTO at E2E Networks Limited,"Vellore, Tamil Nadu, India",E2E Networks Limited,CTO & Co-Founder,https://www.linkedin.com/in/mohamed-imran-k-r-b115157
Imtiaz,Shaik,CEO & Co-Founder at DEzen Technology Solutions,"Andhra Pradesh, India",DEzen Technology Solutions,CEO & Co-Founder,https://www.linkedin.com/in/imtiazshaik
Gourav,Goyal,"🚀 Co-Founder, Kaarwan EdTech | 🎓 Upskilling AEC & Design Professionals | 🌐 Transforming Careers","Mumbai, Maharashtra, India",Kaarwan,Co Founder,https://www.linkedin.com/in/gouravuap
Manoj,Donga,"Co-Founder | CEO | Two Decades of AdTech Expertise | Helping Publishers Build, Scale & Monetize Through End-to-End AdTech Solutions","Ahmedabad, Gujarat, India",Tuvoc Technologies Pvt Ltd,Co-Founder and Managing Director,https://www.linkedin.com/in/manoj-donga
Vamsi,Krishna,Founder @ The Esports Club (TEC) | Building India’s Youth OS — Platform + Campus Network for Gen-Z Engagement | Gaming • Esports • Youth Infrastructure,Greater Bengaluru Area,Maverik,Founder & MD,https://www.linkedin.com/in/vamsikrishna1
Vinay,Kumar,Co-Founder & Director at CLOUDCENTRIC INFOTECH Pvt. Ltd.,"Noida, Uttar Pradesh, India",CLOUDCENTRIC INFOTECH Pvt. Ltd.,Co-Founder & Director,https://www.linkedin.com/in/vinay-kumar-77775817
Kirushanth,Kumar,"Helping D2C brands leverage WhatsApp to increase user acquisition and sales I Co-founder, BusinessOnBot",Greater Bengaluru Area,BusinessOnBot,Co-Founder,https://www.linkedin.com/in/kirushanth-kumar
Dr. Anshu,Jalora,"Creating AgenticAI to Price Right | TEDx Speaker | IIT Delhi, TAMU | Ex Starbucks USA, PROS USA, Beyond USA, Dell USA, Jio India, ITC India","Mumbai, Maharashtra, India",Sciative Solutions - We Price Right,Founder and CTO,https://www.linkedin.com/in/anshujalora
Krishan,T.,Founder & Director at Amanzi Technologies Private Limited,Greater Delhi Area,Amanzi Technologies Private Limited,Founder & Director,https://www.linkedin.com/in/krishan-t-90b9676
Hiren,Soni,"Founder | Synkro & Asepsis | Helping Organisations Achieve More through AI, Operational Excellence & Global Teams",Greater Melbourne Area,iTechNotion Private Limited,Co-Founder,https://www.linkedin.com/in/hirenmsoni
Vishal K,Singh,Helping the world find Remote Talent they can Trust!,"Tokyo, Japan",Zowork,Founder,https://www.linkedin.com/in/vishalnnsingh
Pradip Kr.,Shukla,Founder & Director @CloudCentric | IN | US | UK | Salesforce Partner | FieldBlaze | FlyBlaze,India,CloudCentric Infotech Inc.,Founder & Director,https://www.linkedin.com/in/mepradips
Aditya,Sengupta,Founder at Stealth Startup,"Mumbai, Maharashtra, India",Stealth Startup,Founder,https://www.linkedin.com/in/adityasengupta
Vaibhav,Dobriyal Dobi,Deploying Agentic AI Coworkers for FSI  - We don’t need more tools we need doers.,"Noida, Uttar Pradesh, India",Lumiq,Co-founder & Chief Product Officer,https://www.linkedin.com/in/vaibhavdobriyal
Vinay,Chataraju,"Empowering Enterprise ESG Teams with Defensible Water Accounting | Smart Water Meters | Co-Founder & CEO, Kritsnam Technologies","Hyderabad, Telangana, India",Kritsnam Technologies,Co-founder & Chief Executive Officer,https://www.linkedin.com/in/vinaychataraju
Akash ,Nidhi P S 🇮🇳,Co-Founder at Vitra.ai,"Bangalore Urban, Karnataka, India",Vitra.ai,Co-Founder,https://www.linkedin.com/in/skytreasure
Sudhanshu,S.,"Building AI Products, Engineering Teams & Technology Partnerships That Scale","Mumbai, Maharashtra, India",Shoppeal Tech,Founder & Managing Director,https://www.linkedin.com/in/ssudhanshusingh
Romit,Arora,Building Travel Terminus | Scaling OneClick | AI-Powered Tech | Top n8n Automation Creator | Sports and Badminton Enthusiast | Let’s Connect,"Ahmedabad, Gujarat, India",OneClick IT Consultancy P Limited,Co-Founder,https://www.linkedin.com/in/romitarora
SWATI,GAONKAR,"Founder and CEO @STEP One Step Ahead | Agentic AI Quality Engineering Expert, GenAI, Intelligent Automation, Women entrepreneur","Mumbai, Maharashtra, India",STEP OneStepAhead,Founder and CEO - STEP One Step Ahead,https://www.linkedin.com/in/swati-gaonkar-b9689588
C K,REDDY,Founder and CEO @ Artihcus Global | A supply chain digital transformation consultancy / SAP EWM Book Author,"Hyderabad, Telangana, India",Artihcus Global,Founder and CEO ,https://www.linkedin.com/in/ckreddy-sapewm
Shubham,Narang,"Founder @ Hastree Technologies | AI-Driven Product Engineering Agency | Mobile, Web & Intelligent Systems","Noida, Uttar Pradesh, India",Hastree Technologies,Founder,https://www.linkedin.com/in/shubham-narang-52a59185
Saptarshi,Datta,Co-Founder and CRO  at Xindus,"Mumbai, Maharashtra, India",Xindus,Co-Founder and CRO,https://www.linkedin.com/in/saptarshidatta1611
Hardik,T.,Co-Founder & CEO at Albiorix Technology Pvt. Ltd | India’s Top AI Engineers. On Demand. Zero Hiring Headaches. |,Greater Melbourne Area,Albiorix Technology ,Co-Founder & CEO,https://www.linkedin.com/in/hardik-albiorixtech
Akash,Agrawal,Strategy & Operations | Learning Products & Technology | Quality & Editorial | EdTech | Co-Founder,"Indore, Madhya Pradesh, India",Vidyaa Tech Private Limited,Co-Founder and Operations & Quality Leader,https://www.linkedin.com/in/akashagrawal01
Vinayak R,Sathe,Co-Founder & Director at StarEast HealthTech,"Pune Division, Maharashtra, India","StarEast HealthTech (Previously ""VyasLife"")",Co-Founder & Director,https://www.linkedin.com/in/vinayak-r-sathe-a1080832
Srinivas,Manubothula,"I work with startups, SMEs, enterprises, founders, CEOs, CTOs, and investors to define technology strategy, build innovative products, accelerate digital transformation, and drive business growth from 1x to 10x.","Hyderabad, Telangana, India",Mempage Technologies,Founder and CEO,https://www.linkedin.com/in/srinivas-manubothula
Nikhil,S.,Founder @ Endeavor Academy | EdTech & AI Data Services | Driving Scalable Content & Delivery,"Jodhpur, Rajasthan, India",Endeavor Academy,Founder | Endeavor Academy (EdTech Services),https://www.linkedin.com/in/endeavor-academy
Sachin,Kumbhojkar,"Building Scalable Products & AI Solutions | Expert in LLMs, Agents, Cloud & Analytics Services","Pune District, Maharashtra, India",Roxiler Systems,Founder and Co-CEO,https://www.linkedin.com/in/sachin-kumbhojkar-a449382b
Rohit,Choubey,Founder - Knowledge Ridge,"Pune, Maharashtra, India",Knowledge Ridge,Founder,https://www.linkedin.com/in/rohitchoubey
Nayab,Fathima,Founder’s Office | Business Operations | Chief of Staff,"Bengaluru, Karnataka, India",Biocliq AI ,Founder's Office,https://www.linkedin.com/in/nayab-fathima
Sahebkour,Kung-Sengupta ,"Co-Founder @ Blueflame Labs | Salesforce, Microsoft, Oracle NetSuite Consulting","Pune Division, Maharashtra, India",Blue Flame Labs,Co-Founder,https://www.linkedin.com/in/sahebkour
Varoon,Rajani,Founder & CEO at Blazeclan Technologies - Building the first Born in the Cloud Consulting Unicorn!,"Singapore, Singapore",Blazeclan Technologies,Founder & CEO,https://www.linkedin.com/in/varoonrajani
Bhavya,Nandrajog,Founding Team Member @ TransCurators | Crafting Innovative Marketing Strategies,"New Delhi, Delhi, India","TransCurators, The Content Factory",Founding Team Member,https://www.linkedin.com/in/bhavya-nandrajog-14357728a
Abhinav,Agrawal,Founder & CEO @ Futops Technologies | DAIOS · Computer Vision & Edge AI Platform | TrafficIQ · InfraIQ · SiteIQ · CountIQ | OpzGen GenAI | Smart Mobility · ITMS · Deep Tech India,"Pune Division, Maharashtra, India",Futops Technologies India Private Limited,"Founder, MD & CEO",https://www.linkedin.com/in/abhitechie
Kube,G,Co-founder & CEO at Kalpita Technologies Private Limited,Greater Bengaluru Area,Kalpita Technologies Private Limited,Co-Founder & Chief Executive Officer (CEO),https://www.linkedin.com/in/kubendrang
Harshal,Maheshwari,"Entrepreneur & Co-founder at Greenovative, Pune","Pune, Maharashtra, India",Greenovative Energy Pvt. Ltd.,Co-Founder,https://www.linkedin.com/in/harshal-maheshwari-greenovative
Anand,Sharma,"I build AI automations that actually ship — 160+ projects | Real ROI, not AI hype | Partner @ The Passel Group","Ahmedabad, Gujarat, India",Infraveo Technologies,Founder,https://www.linkedin.com/in/anandnsharma
Braj,Sharma,CEO at Mindiii Systems,"Indore, Madhya Pradesh, India",MINDIII Systems Pvt. Ltd.,Founder & CEO,https://www.linkedin.com/in/brajmohansharma
Abhit,Sinha,Co-Founder & Chief Tech Hustler @ Orbo.ai | Shark Tank India S3 | Generative AI | DCE | Speaker,"West Delhi, Delhi, India",Orbo.ai,"Co-Founder, Chief Tech Hustler",https://www.linkedin.com/in/abhitsinha
Parth,Sekhri,Hiring across all verticals,"Shimla, Himachal Pradesh, India",Collegehai,Co-founder & Chief Business Officer ,https://www.linkedin.com/in/parth-sekhri-542947172
Sampad,Swain,Founder & CEO at Instamojo,"Bengaluru, Karnataka, India",Instamojo,Founder & CEO ,https://www.linkedin.com/in/sampadswain
Jay,Saadana,"Head of Developer Growth at AgentR | Building Webcmd | Developer Relations, Education & Community Growth | Founder, SWoC/SSoC 50K+ OSS Contributors | Open Source & Developer Experience","Bengaluru, Karnataka, India",Social,Founder,https://www.linkedin.com/in/jaysaadana
Hardik,Kevadiya,"Co-Founder at 10turtle | AI & Tech Entrepreneur | Helped 100+ Startups | Building Brands with Branding, Web & AI Automation","Surat, Gujarat, India",Par Solution,Co-Founder,https://www.linkedin.com/in/hardik-kevadiya
Dipanjan,Ghosh,Co-founder and VP - Technology,"Bengaluru, Karnataka, India",PathPartner Technology and Consulting Pvt Ltd,Co-founder and VP - Technology,https://www.linkedin.com/in/dipanjan-ghosh-a744222
Kalpesh,Satasiya,"Helping SaaS & B2B product, Mobile, Web and Shopify UI/UX Design","Surat, Gujarat, India",CrawlApps Technologies Pvt.Ltd.,Founder and COO,https://www.linkedin.com/in/kalpeshsatasiya
Atindra,Chandel,Co-Founder | ESG Digitization | AI & IoT Sensor Fusion for Asset Performance Management (APM) | Digital Transformation | Industry 4.0 | Soccer,"Haryana, India",TheSustainabilityCloud,Co-Founder -SVP Products & Marketing ,https://www.linkedin.com/in/atindrachandel
Paresh,Shah,Founder : Smart Epsilon * eCubix : Value Chain Solutions (Global) Pvt. Ltd.,"Ahmedabad, Gujarat, India",Value Chain Solutions India Pvt. Ltd.,Co-Founder,https://www.linkedin.com/in/ecubix-paresh-shah
Indarjith,Mathivanan,Co-Founder/CBO at Nuacem AI.,"Chennai, Tamil Nadu, India",Nuacem,Co-Founder,https://www.linkedin.com/in/indarjithmathivanan
Arun,Chandran,Co-Founder at Codelynks Software Solutions | Building Scalable Web & Mobile Products | Delivering Enterprise-Grade AI & Cloud Solutions,"Kochi, Kerala, India",Codelynks Software Solutions Pvt.Ltd,Co Founder,https://www.linkedin.com/in/arunchandran1
Tarak,Desai,intalk.io | HelpInBox,"Surat, Gujarat, India",Agami Tech,Co-Founder & CTO,https://www.linkedin.com/in/tarak-desai-58811016
Nishant,Sinha,"**Economic Times Young Business Leader Award 2024**, Founder - GeniusKidz.ai and askIITians, ex ByteLearn, ex InstaSolv (acquired by Vedantu), Serial Entrepreneur, Startup Mentor, Angel Investor",United States,Zaamo,Angel Investor,https://www.linkedin.com/in/nishant-sinha-011b863
Atiqur,Rahman,"Founding Member, BusinessOnBot | YC W21 | Boosting D2C Sales & Customer Growth through WhatsApp","Bengaluru, Karnataka, India",BusinessOnBot,Founding Member,https://www.linkedin.com/in/atiqur-rahman-48556449
Gurmeet,Singh (GS) ☁,"Inspire Transformation on Cloud.\nFounder & Chief Delivery Officer - BlazeClan, Cloudlytics","Pune Division, Maharashtra, India",BlazeClan Technologies - Cloud IT Better,Founder & Chief Delivery Officer,https://www.linkedin.com/in/gsinghglakes
Pratik,Kalathiya,Founder and CEO at Roxiler Systems,"Pune, Maharashtra, India",Roxiler Systems,Founder and CEO,https://www.linkedin.com/in/pratik-kalathiya-092a3048
Renga,Bashyam,Co-Founder @ Biocliq AI,"Bengaluru, Karnataka, India",Biocliq AI - AI for Medical Imaging,Co-Founder,https://www.linkedin.com/in/renga-bashyam
Ashish,Meshram,Founder & CEO at Cyberyami,"Noida, Uttar Pradesh, India",Dreambig IT Solutions India Pvt.Ltd.,Founder & CEO,https://www.linkedin.com/in/ashish-meshram-770719144
Piyush,Singh,Co-Founder & Leading - Salesforce | AI | SAAS | Product | Data | Cloud | Web & Mobile Services,"Noida, Uttar Pradesh, India",CloudCentric Infotech Inc.,"Co-Founder | Heading Product, CloudCentric Infotech Inc",https://www.linkedin.com/in/piyush-singh-89079617
Gokulnath,Kandaiah,Co-Founder & Director,"Bengaluru, Karnataka, India",Kaivale Technologies,Co-Founder ,https://www.linkedin.com/in/gokulnath-kandaiah-822368129
Avinash,Kommireddi ☁️,Innovating Technology solutions for Scale,"Hyderabad, Telangana, India",Dataevolve Solutions,Founder,https://www.linkedin.com/in/kommireddi
Praveen,M.V,MVPRockets helping companies build like startup,"Bengaluru, Karnataka, India",MVPRockets,Co-Founder,https://www.linkedin.com/in/mvprav
Brahmeshwar,Carpenter,Founder: Futops | Computer Vision | AI/ML | IoT | AWS Cloud | Web and Mobile Applications | Custom Application Development | Smart Traffic Solutions,"Pune, Maharashtra, India",Futops Technologies India Private Limited,Founder,https://www.linkedin.com/in/brahmeshwarc
Tushar,K Adhikary,"Co-Founder, CEO and Executive Director at PathPartner Technology","Bengaluru, Karnataka, India",PathPartner Technology,"Co-Founder, CEO and Managing Director",https://www.linkedin.com/in/tushar-k-adhikary-1b83312
Sujeet,Singh,"Founder, Neso Academy","Noida, Uttar Pradesh, India",Neso Academy,Founder,https://www.linkedin.com/in/sujeetsingh20
Raghu Raaj,Shekhar,Founder @Monkhub | Emerging Tech | Web 3 | Metaverse | Blockchain | Games | AR/VR | Venture Studio,"Gurugram, Haryana, India",Monkhub Innovations,Founder,https://www.linkedin.com/in/raghuraaj
Puneet,Singh,"Director, Moonshine technology ",Greater Delhi Area,Baazi Games,Co-Founder & COO,https://www.linkedin.com/in/puneet-singh-9a98ba159
Shardul Vikkram,Singh,"Co-Founder & CTO, Es Magico | Engineering AI-native Products for regulated enterprises","Bengaluru, Karnataka, India",Es Magico,Co-Founder and CTO,https://www.linkedin.com/in/shardul-vikkram-singh
Swarnendu,De,SaaS & AI Tech Leader | Building Winning Tech Products For Startups and Enterprises,"Kolkata, West Bengal, India",InsightsTap,Partner and Advisor,https://www.linkedin.com/in/swarnendude
Acharya Bharadwaj,Muktavaram,Founder & Director at Mvg Innovations | Ex-Consultant at Innodatatics Inc (USA) | Former Sr. Risk Analyst at Wipro,"Hyderabad, Telangana, India",Mvg Innovations,Founder & CEO,https://www.linkedin.com/in/acharya-bharadwaj-muktavaram-723bb087
Rajeev,Sharma,Co-Founder & CTO at TargetIcon Digital Services Pvt. Ltd.,"Noida, Uttar Pradesh, India",Targeticon Digital Services Pvt. Ltd. ,Co-Founder & CTO,https://www.linkedin.com/in/tellrajeev3
Christopher,Cook,Deep-Tech CTO | AI-Enabled Physical Systems | Embedded Systems & Intelligent Infrastructure,"Boulder, Colorado, United States",Lumiq 株式会社,Co-Founder / CTO,https://www.linkedin.com/in/pooh-cook
Praveen,Shrivastava,Angel / Start-Up Investor | Start-Up Mentor | IoT Enthusiast | Digital Marketing | Strategist | Entrepreneur | Geek 😊,"Pune, Maharashtra, India",Blue Flame Labs,Co-Founder,https://www.linkedin.com/in/praveen-s-7203b41
Navkiran,Singh,Building the poker ecosystem in India,"Gurugram, Haryana, India",Baazi Games,Founder & CEO,https://www.linkedin.com/in/navkiran-singh-0015aa84
Balkeerat,S.,Co-Founder/ CTO at Zoconut,"Delhi, India",Zoconut,Co-Founder & CTO,https://www.linkedin.com/in/balkeeratsingh
Yuva,K.,"Founder & CTO at Codemancers, Co-Founder of Dockup.",Greater Bengaluru Area,Codemancers,Founder,https://www.linkedin.com/in/iffyuva
Sandip,Saha,Co-founder of AllRide Apps and Innofied Solutions,"Kolkata, West Bengal, India",Innofied Solution Pvt. Ltd.,Co-founder,https://www.linkedin.com/in/withsandip
Vikas,Jain,Co Founder and COO at Jeevitam,"South Delhi, Delhi, India",Jeevitam,Co-Founder and COO,https://www.linkedin.com/in/vikas-jain-a864aba
Girish C,Sabat,Co-founder & Executive Director at PathPartner Technology,"Bengaluru, Karnataka, India",PathPartner Technology Pvt Ltd,Co-founder & COO,https://www.linkedin.com/in/girishsabat
Tushar,Kachhadiya,Founder & CEO at BitCoding Solutions | Python | Web scraping | AIML | AWS,"Surat, Gujarat, India",BitCoding Solutions,Founder & CEO at BitCoding Solutions,https://www.linkedin.com/in/tushar-kachhadiya-a866901b7
Ruchika,S.,Founder’s Office @Orbo.AI ,"Mumbai, Maharashtra, India",Orbo.ai,Founder's Office - Strategy and Operations,https://www.linkedin.com/in/ruchikasharma05
Kamal Nath Reddy,M.,Co-Founder & EVP - Delivery/Technology at Kalpita Technologies Private Limited,"Bengaluru North, Karnataka, India",Kalpita Technologies Private Limited,Co-Founder & EVP - Delivery/Technology at Kalpita Technologies Private Limited,https://www.linkedin.com/in/kamalmudigati
Anand Reddy,K S,CTO @ Tericsoft | AI in Mobility + Operations,"Hyderabad, Telangana, India",Tericsoft, Co-Founder & CTO,https://www.linkedin.com/in/anandreddyks
Mugesh,M,"Co-Founder & CTO at The Alter Office | Alter.game | LeagueX | Transforming Ideas into Reality | Passion for Tech, sports and games","Bengaluru, Karnataka, India",The Alter Office,CTO & Co-Founder,https://www.linkedin.com/in/mugesh-m-2042928a
Nitesh,Goel,Co-Founder at TrackoBit,"Noida, Uttar Pradesh, India",TrackoBit,Co-Founder,https://www.linkedin.com/in/nitesh-goel-89567918
Sachin,Sehgal,"Co-Founder @ MyCo | Co-Founder & CEO @ Communities Heritage Pvt Ltd | Formerly worked for Tata Group, Nirma University and PDPU in various Leadership Capacities | Community-Focused Technology Innovator and Go-Getter","Fair Lawn, New Jersey, United States",Communities Heritage Private Limited,Co Founder & Managing Director,https://www.linkedin.com/in/sachin-sehgal-23142233
SAUMYA,PANDEY,Founder & CEO Fictivebox | Hiring for various profiles | Career@fictivebox.com,"Noida, Uttar Pradesh, India",FictiveBox Media,Founder,https://www.linkedin.com/in/saumya-pandey-543b4411b
Kumar,Reddi,Building @Swipe (YC S21) 🚀 | Lead Software Developer,"Hyderabad, Telangana, India",Swipe (YC S21),Lead Software Developer,https://www.linkedin.com/in/kumar-reddi
Johnson,Irudayaraj,Founder and CEO at Gaming Crafts | Transforming data into meaningful insights for marketing professionals and business owners,"Espoo, Uusimaa, Finland",Digient Technologies Private Limited,Founder,https://www.linkedin.com/in/johnson-irudayaraj-247085207
Arpit,Khandelwal,--,"Jaipur, Rajasthan, India",NeoDove ,Co-Founder,https://www.linkedin.com/in/arpit-khandelwal-1aa284240
Bettering,Results,Co-Founder at Bettering Results (BR),"Delhi, India",Bettering Results (BR),Co-Founder,https://www.linkedin.com/in/bettering-results-aa0074389
Charukesh,Enugula,Co-Founder & Creative Director | The Alter Office | Ex-LeagueX Gaming | Open to discuss anything tech.,"Bengaluru, Karnataka, India",The Alter Office,Creative Director,https://www.linkedin.com/in/charukesh
Rahul,Rao,Co-Founder @ Cloudwapp Technologies PVT. LTD.,"Indore, Madhya Pradesh, India",Cloudwapp Technologies PVT. LTD. ,Co-Founder,https://www.linkedin.com/in/rahulrao369
Vipin,Kumar,"Co-Founder, Director at Domgys India services Pvt. Ltd.","Delhi, India",Domgys India services Pvt. Ltd.,"Co-Founder, Director",https://www.linkedin.com/in/vipin-kumar-b6b5611a5
Lumiq,.,AI Smart Highlighter for Students,Greater Delhi Area,Lumiq,Founder,https://www.linkedin.com/in/lumiq-0a5526384
Arjun,Shetty,Co-Founder at Alter Office Labs Pvt Ltd.,Greater Bengaluru Area,The Alter Office,Co-Founder,https://www.linkedin.com/in/arjun-shetty-3a328b12
Yixuan,Wu,Senior Product Operation Manager at Baidu | ex Pinduoduo | Digital Marketer | Brand Strategist & Consultant | Insight & Analytics ,"Jing'an District, Shanghai, China",OPTIVALUE,Co-Founder,https://www.linkedin.com/in/yixuan-wu-4845347b
Kanishk,Singhal,Co-Founder Dring ,"Gurgaon, Haryana, India",Dring ,Co-Founder,https://www.linkedin.com/in/kanishk-singhal-b32734172
Piyush,Singh,CoFounder & Product Head,"Noida, Uttar Pradesh, India",CCCINFOTECH Pvt Ltd,CoFounder & Product Head,https://www.linkedin.com/in/piyush-singh-7328aa11b
Sonoo,Jaiswal,Founder and CEO of Tpoint Tech,"Noida, Uttar Pradesh, India",Tpoint Tech,Founder and CEO,https://www.linkedin.com/in/sonoo-jaiswal-a5921023
Ziad,Soualmia,SEO | Digital Marketing | Analytics | Website Design | Graphic Design,Algeria,LUMIQ,Founder,https://www.linkedin.com/in/ziad-soualmia-3a9ab3158
Pankil,Patel,Co-Founder and CTO at Arbelos Solutions,"Indore, Madhya Pradesh, India",Arbelos Solutions,Co-Founder,https://www.linkedin.com/in/pankil-patel-696887257
Mona,Gandhi,Co-Founder at Upraised,"Mumbai, Maharashtra, India",Upraised,Co-Founder,https://www.linkedin.com/in/mona-gandhi-795215202
Ali,Za,Co-Founder at Trainity,"Tallinn, Harjumaa, Estonia",Trainity,Co-Founder,https://www.linkedin.com/in/ali-za-220308257
Changing Landscape,of Livelihood,Co-Founder at Jeevitam,"Thane, Maharashtra, India",Jeevitam,Co-Founder,https://www.linkedin.com/in/changing-landscape-of-livelihood-6b52261b7
Akbar K,"[CEO's Office, TC Group]","Founder's Office at TransCurators, The Content Factory","Delhi, India","TransCurators, The Content Factory",Founder's Office,https://www.linkedin.com/in/akbar-k-ceo-s-office-tc-group-a920a8324
